name,brand_names,brands
黄手艺火锅店,黄手艺,62600150
捞王锅物料理,捞王,62600151
鼎味捞王火锅城,捞王,62600151
海捞王老坛酸菜鱼,捞王,62600151
捞王锅物料理(吴江万象汇店),捞王,62600151
捞王锅物料理(龙湖时代天街店),捞王,62600151
捞王锅物料理(来福士店),捞王,62600151
孙记捞王猪肚煲鸡,捞王,62600151
川氏捞王主题火锅,捞王,62600151
湾捞王锅物料理(黄埭中翔店),捞王,62600151
新味捞王猪肚鸡(辽河路店),捞王,62600151
皇家捞王重庆火锅(台山店),捞王,62600151
海捞王,捞王,62600151
湾捞王餐馆,捞王,62600151
皇家捞王火锅,捞王,62600151
捞王酸菜鱼,捞王,62600151
捞王锅物料理(龙湖西溪天街店),捞王,62600151
新味捞王猪肚鸡(赣水路店),捞王,62600151
捞王羊肉煲·鹅煲,捞王,62600151
乡水源重庆火锅,乡水源,62600152
乡水源火锅,乡水源,62600152
重庆乡水源火锅,乡水源,62600152
重庆乡水源火锅(射洪店),乡水源,62600152
重庆乡水源火锅(中江店),乡水源,62600152
乡水源香辣虾,乡水源,62600152
乡水源火锅(向阳路店),乡水源,62600152
乡水源美蛙鱼头,乡水源,62600152
乡水源火锅(五桥店),乡水源,62600152
乡水源头(海珠美食城店),乡水源,62600152
重庆乡水源老火锅,乡水源,62600152
乡水源头,乡水源,62600152
乡水源头(清贤店),乡水源,62600152
乡水源,乡水源,62600152
乡水源碳火锅,乡水源,62600152
乡水源特色火锅,乡水源,62600152
尚上捞,尚上捞,62600154
尚上捞自助火锅店,尚上捞,62600154
尚上捞肥牛自助火锅,尚上捞,62600154
尚上捞欢乐肥牛小火锅,尚上捞,62600154
尚上捞欢乐小火锅,尚上捞,62600154
尚上捞火锅,尚上捞,62600154
尚上捞老火锅,尚上捞,62600154
尚上捞时尚旋转小火锅(信誉楼百货店),尚上捞,62600154
尚上捞旋转小火锅店,尚上捞,62600154
尚上捞旋转小火锅,尚上捞,62600154
尚上捞养生小火锅(三曹路店),尚上捞,62600154
尚上捞小火锅,尚上捞,62600154
尚上捞火锅店,尚上捞,62600154
尚上捞旋转自助火锅,尚上捞,62600154
辉哥火锅(汉街店),辉哥火锅,62600155
香港湾仔辉哥火锅,辉哥火锅,62600155
辉哥火锅(8号公馆店),辉哥火锅,62600155
辉哥火锅,辉哥火锅,62600155
鱼一哥,鱼一哥,62600156
鱼一哥宝塔锅王(胜浦店),鱼一哥,62600156
鱼一哥(大学城店),鱼一哥,62600156
鱼一哥(安次区店),鱼一哥,62600156
鱼一哥(黄岛店),鱼一哥,62600156
鱼一哥宝塔锅王(长江中路店),鱼一哥,62600156
鱼一哥(高青店),鱼一哥,62600156
鱼一哥(周至旗舰店),鱼一哥,62600156
鱼一哥宝塔锅王(建设东街店),鱼一哥,62600156
鱼一哥红川椒鱼庄,鱼一哥,62600156
鱼一哥火锅(凤河路店),鱼一哥,62600156
鱼一哥火锅(太湖店),鱼一哥,62600156
御厨传奇自助涮烤(大学城店),御厨传奇,62600157
御厨传奇火锅店,御厨传奇,62600157
御厨传奇,御厨传奇,62600157
米东区御厨传奇,御厨传奇,62600157
御厨传奇自助涮烤,御厨传奇,62600157
御厨传奇养生火锅,御厨传奇,62600157
御厨传奇自助涮烤火锅,御厨传奇,62600157
御厨传奇(大旺店),御厨传奇,62600157
御厨传奇自助烤肉火锅,御厨传奇,62600157
御厨传奇恋上旋转火锅,御厨传奇,62600157
御厨传奇火锅,御厨传奇,62600157
御厨传奇转转火锅.清真,御厨传奇,62600157
锅小二土菜馆,锅小二,62600158
锅小二炭火蛙锅·鱼锅,锅小二,62600158
锅小二酸菜鱼,锅小二,62600158
锅小二,锅小二,62600158
锅小二小火锅,锅小二,62600158
锅小二半自选火锅,锅小二,62600158
锅小二·养心鸡汤锅,锅小二,62600158
锅小二食尚火锅,锅小二,62600158
锅小二锅仔米饭(聚香隆美食城店),锅小二,62600158
锅小二火锅快送,锅小二,62600158
锅小二鸡公煲,锅小二,62600158
澳门豆捞世家,豆捞世家,62600159
太二酸菜鱼(高邮店),太二酸菜鱼,62600160
太二酸菜鱼,太二酸菜鱼,62600160
太二酸菜鱼(梅溪湖步步高店),太二酸菜鱼,62600160
高山小尾羊,小尾羊,62600161
小尾羊(和泽佳苑店),小尾羊,62600161
内蒙小尾羊,小尾羊,62600161
内蒙古小尾羊肉业,小尾羊,62600161
内蒙小尾羊羊肉片,小尾羊,62600161
如皋小尾羊欢乐牧场自助火锅,小尾羊,62600161
小尾羊羊,小尾羊,62600161
小尾羊涮肉家常菜,小尾羊,62600161
小尾羊木炭火锅,小尾羊,62600161
小尾羊欢乐牧场自助餐厅,小尾羊,62600161
小尾羊,小尾羊,62600161
小尾羊(溧水店),小尾羊,62600161
小尾羊全羊馆,小尾羊,62600161
小尾羊(海岸城店),小尾羊,62600161
小尾羊(江阴店),小尾羊,62600161
小尾羊餐饮(青口店),小尾羊,62600161
好羊肉小尾羊,小尾羊,62600161
小尾羊(万合广场店),小尾羊,62600161
小尾羊(一机店),小尾羊,62600161
百味记小郡肝砂罐火锅串串(瑞德摩尔店),百味记小郡肝,62600162
百味记小郡肝砂罐串串(平罗总店),百味记小郡肝,62600162
百味记小郡肝,百味记小郡肝,62600162
百味记小郡肝串串火锅,百味记小郡肝,62600162
百味记小郡肝砂罐串串(庆阳总店),百味记小郡肝,62600162
百味记小郡肝砂罐串串(紫薇田园都市店),百味记小郡肝,62600162
清真·百味记小郡肝串串香火锅,百味记小郡肝,62600162
百味记小郡肝砂罐火锅串串(静宁路店),百味记小郡肝,62600162
百味记小郡肝砂罐串串(司门口店),百味记小郡肝,62600162
百味记小郡肝罐罐串串火锅(城光俊景店),百味记小郡肝,62600162
百味记小郡肝砂罐串串(吾悦广场店),百味记小郡肝,62600162
百味记小郡肝砂罐串串(百寿路店),百味记小郡肝,62600162
百味记小郡肝罐罐串串,百味记小郡肝,62600162
百味记小郡肝罐罐串串火锅(新朝阳店),百味记小郡肝,62600162
百味记小郡肝砂罐串串(凤城一路店),百味记小郡肝,62600162
百味记小郡肝砂罐串串(莲湖路店),百味记小郡肝,62600162
百味记小郡肝砂罐串串,百味记小郡肝,62600162
蜀大侠火锅(十全街店),蜀大侠,62600163
蜀大侠,蜀大侠,62600163
蜀大侠(乐山店),蜀大侠,62600163
蜀大侠火锅,蜀大侠,62600163
蜀大侠火锅(新天润店),蜀大侠,62600163
蜀大侠四川传统主义火锅(花园路店),蜀大侠,62600163
蜀大侠四川传统主义火锅(万地店),蜀大侠,62600163
成都蜀大侠火锅延安旗舰店,蜀大侠,62600163
蜀大侠火锅(酒泉店),蜀大侠,62600163
蜀大侠火锅(芝罘店),蜀大侠,62600163
蜀大侠火锅(天汉长街店),蜀大侠,62600163
蜀大侠火锅(摩尔城店),蜀大侠,62600163
蜀大侠火锅(宝安香缤广场店),蜀大侠,62600163
蜀大侠(印象城店),蜀大侠,62600163
蜀大侠火锅(谈固店),蜀大侠,62600163
蜀公馆,蜀公馆,62600164
蜀公馆火锅,蜀公馆,62600164
坎爷秘制火锅(科华北路店),坎爷秘制,62600165
坎爷秘制火锅(文昌亨特店),坎爷秘制,62600165
坎爷秘制火锅(北园路店),坎爷秘制,62600165
坎爷秘制火锅(时代广场店),坎爷秘制,62600165
坎爷秘制火锅(历山路店),坎爷秘制,62600165
坎爷秘制火锅,坎爷秘制,62600165
坎爷秘制火锅(凯尔广场店),坎爷秘制,62600165
坎爷秘制火锅(财富中心店),坎爷秘制,62600165
坎爷秘制火锅(汇金中心星力城店),坎爷秘制,62600165
坎爷秘制火锅(大营坡店),坎爷秘制,62600165
坎爷秘制火锅店(香港路店),坎爷秘制,62600165
坎爷秘制火锅(花果园八中店),坎爷秘制,62600165
坎爷秘制火锅(永昌路店),坎爷秘制,62600165
齐民市集(芮欧百货店),齐民市集,62600166
齐民市集(东门店),齐民市集,62600166
辣三疯美蛙鱼头火锅(西水东商业街店),辣三疯美蛙鱼头,62600167
辣三疯美蛙鱼头火锅(华都锦城店),辣三疯美蛙鱼头,62600167
九鼎轩时尚火锅,九鼎轩,62600168
九鼎轩,九鼎轩,62600168
九鼎轩脆毛肚,九鼎轩,62600168
九鼎轩鲁菜坊,九鼎轩,62600168
九鼎轩脆毛肚火锅,九鼎轩,62600168
九鼎轩中心厨房,九鼎轩,62600168
九鼎轩精菜馆(水佐岗店),九鼎轩,62600168
川渝部落,川渝部落,62600169
川渝部落(万达店),川渝部落,62600169
川渝部落重庆老火锅(黄岩店),川渝部落,62600169
川渝部落重庆老火锅(玉环店),川渝部落,62600169
川渝部落重庆老火锅(温州店),川渝部落,62600169
川渝部落重庆老火锅(湖中路店),川渝部落,62600169
川渝部落重庆火锅(解放南路店),川渝部落,62600169
川渝部落重庆老火锅(椒江店),川渝部落,62600169
川渝部落重庆老火锅(乐清店),川渝部落,62600169
川渝部落重庆老火锅(北白象店),川渝部落,62600169
川渝部落重庆火锅(慈溪店),川渝部落,62600169
川渝部落重庆老火锅(双雁路店),川渝部落,62600169
川渝部落重庆老火锅(虹桥店),川渝部落,62600169
川渝部落重庆老火锅,川渝部落,62600169
川渝部落重庆老火锅(第一桥店),川渝部落,62600169
川渝部落重庆老火锅(柳市店),川渝部落,62600169
川渝部落老火锅,川渝部落,62600169
大渝火锅(兰州中心店),大渝火锅,62600171
大渝火锅(如皋万都广场店),大渝火锅,62600171
大渝火锅(泰华新天地店),大渝火锅,62600171
大渝火锅(华强广场店),大渝火锅,62600171
大渝火锅(银座店),大渝火锅,62600171
大渝火锅(万虹广场店),大渝火锅,62600171
大渝火锅(宿迁宝龙店),大渝火锅,62600171
大渝火锅(杨舍老街店),大渝火锅,62600171
大渝火锅(张家港吾悦广场店),大渝火锅,62600171
大渝火锅,大渝火锅,62600171
大渝火锅(万达店),大渝火锅,62600171
大渝火锅(梦想城店),大渝火锅,62600171
大渝火锅(黄埭中翔店),大渝火锅,62600171
大渝火锅(八佰伴澄星店),大渝火锅,62600171
大渝火锅(花果园店),大渝火锅,62600171
曲塘大渝火锅,大渝火锅,62600171
大渝火锅(和谐广场店),大渝火锅,62600171
辣莊(天池路店),辣莊,62600172
辣莊穿越文化火锅,辣莊,62600172
辣莊重庆老火锅(山东路店),辣莊,62600172
享辣莊麻辣海鲜,辣莊,62600172
辣莊穿越文化老火锅,辣莊,62600172
辣莊穿越文化老火锅(昌吉新汇嘉店),辣莊,62600172
天府辣莊,辣莊,62600172
辣莊老火锅,辣莊,62600172
辣莊重庆老火锅,辣莊,62600172
辣莊,辣莊,62600172
辣莊火锅店,辣莊,62600172
辣莊重庆老火锅(武当山路店),辣莊,62600172
辣莊(东直门店),辣莊,62600172
辣莊老火锅(菏 泽万达店),辣莊,62600172
辣莊重庆老火锅(李沧万达店),辣莊,62600172
辣莊重庆老火锅(辣道1店),辣莊,62600172
辣莊重庆老火锅(哈西大街店),辣莊,62600172
辣莊重庆老火锅(学府店),辣莊,62600172
江一湖重庆火锅(金银潭永旺店),江一湖,62600174
江一湖重庆火锅(楚雄店),江一湖,62600174
江一湖小郡肝串串香,江一湖,62600174
江一湖重庆老火锅,江一湖,62600174
江一湖小郡肝火锅串串香,江一湖,62600174
江一湖(柳市店),江一湖,62600174
江一湖重庆老火锅(茂业店),江一湖,62600174
江一湖火锅串串香,江一湖,62600174
江一湖重庆火锅(绿地缤纷城店),江一湖,62600174
江一湖重庆火锅,江一湖,62600174
江一湖重庆老火锅(崇安店),江一湖,62600174
天津江一湖餐饮管理有限公司,江一湖,62600174
江一湖小郡肝串串香(永旺购物中心店),江一湖,62600174
江一湖重庆火锅(龙湖大兴天街店),江一湖,62600174
江一湖重庆火锅(经开永旺店),江一湖,62600174
有家酸菜鱼,有家酸菜鱼,62600175
有家酸菜鱼(大厂),有家酸菜鱼,62600175
有家酸菜鱼&米饭,有家酸菜鱼,62600175
有家酸菜鱼(大昌路店),有家酸菜鱼,62600175
有家酸菜鱼火锅,有家酸菜鱼,62600175
有家酸菜鱼外卖(湾头店),有家酸菜鱼,62600175
壹小馆.皇城老妈(太古里店),壹小馆皇城老妈,62600176
战锅策,战锅策,62600177
战锅策创意火锅餐厅,战锅策,62600177
战锅策创意火锅餐厅(新青年路店),战锅策,62600177
战锅策尚膳厨坊,战锅策,62600177
清真年年大丰收鱼庄(捉马店),年年大丰收鱼庄,62600178
年年大丰收鱼庄(巩义店),年年大丰收鱼庄,62600178
年年大丰收鱼庄(师大店),年年大丰收鱼庄,62600178
年年大丰收鱼庄,年年大丰收鱼庄,62600178
年年大丰收鱼庄(东晖店),年年大丰收鱼庄,62600178
年年大丰收鱼庄(长兴店),年年大丰收鱼庄,62600178
年年大丰收鱼庄(青口店),年年大丰收鱼庄,62600178
年年大丰收鱼庄(城关总店),年年大丰收鱼庄,62600178
年年大丰收鱼庄(闽清店),年年大丰收鱼庄,62600178
密密骨羊蝎子(曹妃甸店),密密骨羊蝎子,62600179
密密骨羊蝎子,密密骨羊蝎子,62600179
密密骨羊蝎子(金域蓝湾店),密密骨羊蝎子,62600179
桂烹大师猪肚鸡(江南水街店),烹大师,62600180
烹大师海鲜自助火锅,烹大师,62600180
烹大师涮涮锅,烹大师,62600180
烹大师火锅(南虹店),烹大师,62600180
麻里麻里香锅(新天地店),麻里麻里香锅,62600181
麻里麻里香锅(麦德龙店),麻里麻里香锅,62600181
麻里麻里香锅(金牛万达店),麻里麻里香锅,62600181
麻里麻里香锅(城关店),麻里麻里香锅,62600181
麻里麻里香锅(中发百旺店),麻里麻里香锅,62600181
麻里麻里香锅(欧美汇购物中心店),麻里麻里香锅,62600181
麻里麻里香锅(新世界店),麻里麻里香锅,62600181
麻里麻里香锅(翠亨村店),麻里麻里香锅,62600181
麻里麻里香锅烤鱼(燕郊新世界百货店),麻里麻里香锅,62600181
麻里麻里香锅(大东门店),麻里麻里香锅,62600181
麻里麻里香锅(宝龙广场店),麻里麻里香锅,62600181
麻里麻里香锅,麻里麻里香锅,62600181
东来顺鲶鱼火锅,东来顺,62600183
东来顺饼铺家常菜,东来顺,62600183
北京东来顺(悠方店),东来顺,62600183
东来顺羊肉券,东来顺,62600183
东来顺超市,东来顺,62600183
东来顺饭庄(银海店),东来顺,62600183
东来顺(乐多港奥特莱斯店),东来顺,62600183
东来顺饭庄·火锅(城市传媒广场店),东来顺,62600183
东来顺,东来顺,62600183
东来顺(平邑店),东来顺,62600183
东来顺(财富星座店),东来顺,62600183
东来顺饭庄(闵庄店),东来顺,62600183
东来顺涮羊肉,东来顺,62600183
东来顺饭庄,东来顺,62600183
东来顺餐馆,东来顺,62600183
东来顺酒店,东来顺,62600183
东来顺传统炭火锅,东来顺,62600183
东来顺鲜羊肉炭火锅,东来顺,62600183
老东来顺,东来顺,62600183
北京东来顺卤羊肉,东来顺,62600183
重庆大队长主题火锅,大队长主题火锅,62600184
大队长主题火锅,大队长主题火锅,62600184
大队长主题火锅(云鼎广场店),大队长主题火锅,62600184
重庆大队长主题火锅(宁和园店),大队长主题火锅,62600184
重庆大队长主题火锅(建设南路店),大队长主题火锅,62600184
重庆大队长主题火锅(菏泽广州路店),大队长主题火锅,62600184
重庆大队长主题火锅(西航花园店),大队长主题火锅,62600184
大队长主题火锅(苏州路店),大队长主题火锅,62600184
重庆大队长主题火锅(瑞安店),大队长主题火锅,62600184
大队长主题火锅·清真(老大楼店),大队长主题火锅,62600184
大队长主题火锅(凤城八路店),大队长主题火锅,62600184
重庆大队长主题火锅(定西店),大队长主题火锅,62600184
重庆大队长主题火锅(宾王店),大队长主题火锅,62600184
重庆大队长主题火锅(丰庆路店),大队长主题火锅,62600184
孔亮火锅,孔亮火锅,62600185
重庆孔亮火锅,孔亮火锅,62600185
憨小子孔亮火锅(西彭店),孔亮火锅,62600185
重庆孔亮火锅(西外店),孔亮火锅,62600185
重庆孔亮火锅(体育路),孔亮火锅,62600185
重庆孔亮火锅(五洲国际店),孔亮火锅,62600185
重庆孔亮火锅(西昌店),孔亮火锅,62600185
重庆孔亮火锅(真武路店),孔亮火锅,62600185
孔亮火锅(汉中店),孔亮火锅,62600185
重庆孔亮火锅(合作沿河路店),孔亮火锅,62600185
孔亮火锅(自流井店),孔亮火锅,62600185
重庆巴将军火锅店,巴将军火锅,62600186
巴将军火锅,巴将军火锅,62600186
重庆巴将军火锅,巴将军火锅,62600186
重庆巴将军火锅(美食广场上二楼),巴将军火锅,62600186
重庆巴将军火锅(大方店),巴将军火锅,62600186
重庆巴将军火锅(陈留店),巴将军火锅,62600186
重度巴将军火锅,巴将军火锅,62600186
巴将军火锅城,巴将军火锅,62600186
巴将军火锅(忠县店),巴将军火锅,62600186
重庆巴将军火锅(崇信店),巴将军火锅,62600186
沙坪坝巴将军火锅,巴将军火锅,62600186
齐辣,齐辣,62600187
新辣道火锅,新辣道,62600188
新辣道鱼火锅(西环路店),新辣道,62600188
新辣道鱼火锅,新辣道,62600188
福华新辣道肥牛火锅,新辣道,62600188
新辣道鱼火锅(容海店),新辣道,62600188
新辣道香巴辣串串,新辣道,62600188
新辣道梭边鱼,新辣道,62600188
新辣道徐妈梭边鱼,新辣道,62600188
新辣道,新辣道,62600188
航天万源广场四层新辣道,新辣道,62600188
新辣道鱼火锅(大融城店),新辣道,62600188
新辣道(亲贤街店),新辣道,62600188
新辣道火锅鱼,新辣道,62600188
新辣道鱼火锅(北国店),新辣道,62600188
新辣道烤鱼,新辣道,62600188
千味涮涮烤自助,千味涮,62600189
百转千味涮涮吧,千味涮,62600189
千味涮(万象汇店),千味涮,62600189
千味涮火锅,千味涮,62600189
千味涮,千味涮,62600189
千味涮(万象城店),千味涮,62600189
千味涮涮吧,千味涮,62600189
千味涮(卓悦汇店),千味涮,62600189
千味涮(会展连城新天地店),千味涮,62600189
千味涮(欢乐颂店),千味涮,62600189
千味涮自选火锅城,千味涮,62600189
千味涮(cocopark店),千味涮,62600189
千味涮(星河城店),千味涮,62600189
千味涮(喜荟城店),千味涮,62600189
千味涮(华发商都店),千味涮,62600189
千味涮(益田假日广场店),千味涮,62600189
千味涮(西乡天虹店),千味涮,62600189
千味涮(万科天誉广场店),千味涮,62600189
如一坊澳门火锅(自由大路店),如一坊,62600190
如一坊豆捞(西安大路店),如一坊,62600190
如一坊豆捞(亚泰大街店),如一坊,62600190
如一坊火锅,如一坊,62600190
如一坊豆捞(劲松南路店),如一坊,62600190
如一坊酒店,如一坊,62600190
如一坊豆捞(惠工街店),如一坊,62600190
如一坊特色火锅,如一坊,62600190
如一坊豆捞(北大街店),如一坊,62600190
如一坊豆捞(赣水路店),如一坊,62600190
如一坊豆捞(学府街店),如一坊,62600190
郑州市如一坊餐饮有限公司,如一坊,62600190
如一坊东北菜,如一坊,62600190
如一坊铜锅涮肉,如一坊,62600190
金罗如一坊自助火锅,如一坊,62600190
如一坊(解放大路店),如一坊,62600190
川成元(高青路店),川成元,62600191
川成元麻辣香锅,川成元,62600191
川成元麻辣香锅(文化路店),川成元,62600191
川成元麻辣香锅(利群商厦店),川成元,62600191
口福居火锅,口福居火锅,62600192
口福居火锅(新阳街店),口福居火锅,62600192
口福居火锅鸡,口福居火锅,62600192
口福居火锅店,口福居火锅,62600192
口福居火锅城,口福居火锅,62600192
濮阳市黄河路北京口福居火锅城,口福居火锅,62600192
口福居火锅园,口福居火锅,62600192
鱼豆吉·豆浆鱼火锅(汉街万达店),鱼豆吉,62600193
素食楼(鱼豆吉店),鱼豆吉,62600193
鱼豆吉·豆浆鱼火锅(大慧寺店),鱼豆吉,62600193
鱼豆吉,鱼豆吉,62600193
鱼豆吉·豆浆鱼火锅(金地广场店),鱼豆吉,62600193
鱼豆吉·豆浆鱼火锅(乐福天下店),鱼豆吉,62600193
鱼豆吉酸汤火锅,鱼豆吉,62600193
鱼豆吉·豆浆鱼火锅(华悦城店),鱼豆吉,62600193
鱼豆吉·豆浆鱼火锅(星球世界城店),鱼豆吉,62600193
鱼豆吉·豆浆鱼火锅(小溪塔店),鱼豆吉,62600193
鱼豆吉·豆浆鱼火锅(望京店),鱼豆吉,62600193
鱼豆吉·豆浆鱼火锅(航空路民发店),鱼豆吉,62600193
FIRST KISS(汉神购物广场店),"FIRST KISS, FIRSTKISS",62500009
first kiss甜品,"FIRST KISS, FIRSTKISS",62500009
First Kiss甜品(宝龙店),"FIRST KISS, FIRSTKISS",62500009
Stickhouse(乐和城店),"Stick house, Stickhouse",62500046
Stickhouse(悦方IDMall店),"Stick house, Stickhouse",62500046
salud llaollao,Salud,62500058
salud欧洲冻酸奶(西单华威店),Salud,62500058
salud撒露冻酸奶,Salud,62500058
Pierre Marcolini,"Pierre Marcolini, PierreMarcolini",62500065
Pierre Marcolini Brussels,"Pierre Marcolini, PierreMarcolini",62500065
Pierre Marcolini(万象城店),"Pierre Marcolini, PierreMarcolini",62500065
Pierre Marcolini(恒隆广场店),"Pierre Marcolini, PierreMarcolini",62500065
aromilia(软件园店),AROMILIA,62500067
nobibi,nobibi,62500070
NOBIBI(吴江店),nobibi,62500070
NOBIBI冰淇淋(步行街店),nobibi,62500070
NOBIBI(昆山欧尚店),nobibi,62500070
NOBIBI甜品店,nobibi,62500070
Nobibi美食研究所,nobibi,62500070
eva ccino,"eva ccino, evaccino",62500072
DQR烘焙坊,DQ,62500085
DQCakeDesign·戴卿甜品,DQ,62500085
LA NUOVA乐诺华(鹭江道店),"LA NUOVA, LANUOVA",62500092
LA NUOVA乐诺华(SM店),"LA NUOVA, LANUOVA",62500092
LA NUOVA乐诺华(瑞景店),"LA NUOVA, LANUOVA",62500092
LA NUOVA乐诺华(中华城店),"LA NUOVA, LANUOVA",62500092
cremia,Cremia,62500135
MINIMELTS(新业广场店),Minimelts,62500137
MINIMELTS迷你美珠冰淇淋(星光百货店),Minimelts,62500137
Honeycreme(高雄三多新光三越店),"Honey Creme, HoneyCreme",62500145
honey creme(金沙洲店),"Honey Creme, HoneyCreme",62500145
honey creme(黄岐店),"Honey Creme, HoneyCreme",62500145
Honey Creme(南海金街店),"Honey Creme, HoneyCreme",62500145
Honey Creme,"Honey Creme, HoneyCreme",62500145
Venchi(合和中心店),venchi,62500148
Venchi(80號又一城),venchi,62500148
Venchi,venchi,62500148
Venchi(香港中环士丹利街店),venchi,62500148
VENCHI(新城市广场店),venchi,62500148
Venchi(形点店),venchi,62500148
Venchi(台北101店),venchi,62500148
Venchi(18號太古城中心),venchi,62500148
OHAYO鲜奶工坊,OHAYO,62500153
kika(悦达889广场店),kika,62500155
KIKA(百联金山店),kika,62500155
Le Bonheur 楽本,"Le bonheur, Lebonheur",62500217
MOINEAU,Moineau,62500221
MOINEAU(万象城店),Moineau,62500221
Chikalicious(新天地店),Chikalicious,62500222
chikalicious(芮欧百货店),Chikalicious,62500222
Bears&Friends,"Bears & Friends, Bears&Friends",62500239
DairyFairy(金安国际购物广场店),"dairy fairy, dairyfairy",62500251
Dairy Fairy,"dairy fairy, dairyfairy",62500251
DairyFairy(宝龙广场店),"dairy fairy, dairyfairy",62500251
Dairy Fairy(新一百店),"dairy fairy, dairyfairy",62500251
Dairy Fairy(华熙528艺术村店),"dairy fairy, dairyfairy",62500251
Dairy Fairy(万达广场店),"dairy fairy, dairyfairy",62500251
DELIZIEFOLLIE(远大购物中心店),DELIZIEFOLLIE,62500277
答案茶,"答案, ANSWER TEA, ANSWERTEA",62400046
答案茶(裕景花苑店),"答案, ANSWER TEA, ANSWERTEA",62400046
答案,"答案, ANSWER TEA, ANSWERTEA",62400046
答案(雅斯店),"答案, ANSWER TEA, ANSWERTEA",62400046
答案茶(汽院店),"答案, ANSWER TEA, ANSWERTEA",62400046
答案茶(光谷步行街大洋店),"答案, ANSWER TEA, ANSWERTEA",62400046
答案茶(野三关店),"答案, ANSWER TEA, ANSWERTEA",62400046
答案茶(胜利路店),"答案, ANSWER TEA, ANSWERTEA",62400046
答案茶(印象城店),"答案, ANSWER TEA, ANSWERTEA",62400046
答案茶(加州阳光店),"答案, ANSWER TEA, ANSWERTEA",62400046
ANSWERTEA答案茶(摩尔城店),"答案, ANSWER TEA, ANSWERTEA",62400046
答案奶茶,"答案, ANSWER TEA, ANSWERTEA",62400046
茶大爷,"茶大爷, teadaye",62400054
茶大爷(万科大学城生活广场店),"茶大爷, teadaye",62400054
茶大爷(天虹宝安店),"茶大爷, teadaye",62400054
茶大爷Tea Da Ye(新东安店),"茶大爷, teadaye",62400054
茶大爷奶茶,"茶大爷, teadaye",62400054
茶大爷&松枝记,"茶大爷, teadaye",62400054
茶大爷(皇后湾店),"茶大爷, teadaye",62400054
茶大爷(西樵店),"茶大爷, teadaye",62400054
茶大爷(欧美汇购物中心店),"茶大爷, teadaye",62400054
茶大爷(西苑店),"茶大爷, teadaye",62400054
茶大爷(新世界百货店),"茶大爷, teadaye",62400054
茶大爷(雅宝店),"茶大爷, teadaye",62400054
茶大爷(华联天通苑太平兴园店),"茶大爷, teadaye",62400054
珍仕菓鲜榨果汁JAZCU(汉光百货店),"珍仕菓, Jazcu",62400055
珍仕菓鲜榨果汁JAZCU(荟聚购物中心西红门店),"珍仕菓, Jazcu",62400055
珍仕菓鲜榨果汁JAZCU(住总万科广场店),"珍仕菓, Jazcu",62400055
jazcu(大悦城店),"珍仕菓, Jazcu",62400055
珍仕菓鲜榨果汁JAZCU(北京apm店),"珍仕菓, Jazcu",62400055
jazcu(福山万达广场店),"珍仕菓, Jazcu",62400055
珍仕菓鲜榨果汁JAZCU(顺义华联店),"珍仕菓, Jazcu",62400055
珍仕菓鲜榨果汁JAZCU(西单大悦城店),"珍仕菓, Jazcu",62400055
珍仕菓鲜榨果汁JAZCU(龙德广场店),"珍仕菓, Jazcu",62400055
珍仕菓鲜榨果汁JAZCU(首都电影院店),"珍仕菓, Jazcu",62400055
珍仕菓鲜榨果汁JAZCU(爱琴海购物公园店),"珍仕菓, Jazcu",62400055
珍仕菓(唐山爱琴海店),"珍仕菓, Jazcu",62400055
grandpa爺茶,"爷茶, GRANDPA",62400064
爷茶(新世界百货店),"爷茶, GRANDPA",62400064
爷茶茶饮(纺大店),"爷茶, GRANDPA",62400064
爷茶,"爷茶, GRANDPA",62400064
爷茶(邻里中心店),"爷茶, GRANDPA",62400064
爷茶(大悦城店),"爷茶, GRANDPA",62400064
爷茶grandpa(浙师大店),"爷茶, GRANDPA",62400064
Grandpa爷茶,"爷茶, GRANDPA",62400064
爷茶grandpa(立丰国际店),"爷茶, GRANDPA",62400064
爷茶(炮台店),"爷茶, GRANDPA",62400064
爷茶(万隆城店),"爷茶, GRANDPA",62400064
爷茶(万江店),"爷茶, GRANDPA",62400064
爷茶(汇一城店),"爷茶, GRANDPA",62400064
茶米,"茶米, CHAME",62400065
茶米乌龙城市行动茶饮站,"茶米, CHAME",62400065
茶米一刻,"茶米, CHAME",62400065
茶米茶,"茶米, CHAME",62400065
茶米乌龙,"茶米, CHAME",62400065
茶米恰恰恰,"茶米, CHAME",62400065
茶米洽洽,"茶米, CHAME",62400065
茶米恰恰,"茶米, CHAME",62400065
茶米生活?海苔饭团(师大店),"茶米, CHAME",62400065
茶米恰恰(东园镇店),"茶米, CHAME",62400065
茶米恰恰(山腰店),"茶米, CHAME",62400065
茶米恰恰(鞋都三期店),"茶米, CHAME",62400065
茶米茶奶茶店,"茶米, CHAME",62400065
茶米小子(梅山店),"茶米, CHAME",62400065
茶米小子,"茶米, CHAME",62400065
辛迪果饮C+,"辛迪果饮, cider drink, ciderdrink",62400066
辛迪果饮,"辛迪果饮, cider drink, ciderdrink",62400066
Cider Drink 鲜榨果汁,"辛迪果饮, cider drink, ciderdrink",62400066
辛迪果饮鲜榨果汁,"辛迪果饮, cider drink, ciderdrink",62400066
辛迪果饮(万达广场店),"辛迪果饮, cider drink, ciderdrink",62400066
